ID;Keyword
19993;random variable
19994;discrete random variables material
19995;Sheldon Ross
19996;stochastic model
19997;hierarchicalBayesian statistics model
20005;two-part report
20006;complex example
20007;Synchronized Multimedia Integration Language
20008;RealPlayer G2
20009;detailed example
20010;World Wide Web Consortium
20011;Internet Explorer
20012;significant update
20013;encoding multimedia presentation
20015;intangible product
20016;hourly cost
20017;unavoidable side-effects
20018;bogus metrics
20019;productivity metrics
20020;particular metrics
20021;Tomoo Matsubara
20027;machine design
20028;lifo stacks
20029;push down stacks
20030;main store
20031;Stack-Oriented Computer
20032;Exploratory System
20094;strategic use
20095;electronic market
20096;Ajit Kambil
20101;independent process
20102;common data type
20103;object-oriented programming environment
20104;text editing
20105;Smalltalk environment
20106;typical programming environment
20107;arithmetic calculation
20108;disk file
20109;data storage
20110;Xerox Palo Alto Research
20141;multimedia information systems
20153;Mathematics and computing
20178;Technology Management
20179;Economic Geography
20210;neurodegenerative disorders
20211;viral vectors
20212;gdnf
20213;adenovirus
20214;parkinson's disease.
20218;sterile
20219;noncomputational process
20220;alternative theory
20221;japanese word processor
20222;germ cell
20223;transplant.
20224;neural net
20225;dynamic context vector
20226;context information
20227;full-scale context vector implementation
20228;context vector
20229;context algorithm
20230;full-scale natural language processing
20231;context vector approach
20232;noncomputational model
20233;accepted theory
20234;information processing
20235;current neural network theory
20236;brain information processing
20237;powerful context algorithm
20238;oocyte
20239;brain permit
20240;molecular information processing
20264;Patient classification
20265;RAFAELA (TM) system
20266;nursing resources
20267;staffing
20268;nursing care intensity
20277;null
20293;great technique
20294;whole computer language
20295;certain mathematical relation
20301;Color Vision
20302;Colour Vision
20303;Visual Pigment
20304;Colour Blindness
20305;Lateral Geniculate Nucleus Cell
20335;grading rubric
20336;feedback phrase
20337;detailed feedback
20338;sufficient feedback
20339;detailed list
20340;large course
20341;rubric-based assessment tool
20342;grading template
20343;textual feedback
20344;teaching assistant
20349;traditional wooden percussion instrument
20350;incoming message
20351;Morse code
20352;Buddhist clergy
20353;dedicated twitter account
20354;Korean Moktaks
20355;robotic arm
20356;RobotBuddha shrine
20378;audio podcast
20379;pristine landscape
20380;new generation
20381;city life
20382;authors disucss
20421;constraint network
20422;preexisting solution
20423;additional constraint
20424;experimental point
20425;specific treatment
20429;workcell organization and planning
20430;kinematics and dynamics
20431;path and circuit problems
20432;manipulators
20433;sensors
20436;wild competition
20440;old super hero
20441;decades long disagreement
20448;unfortunate misunderstanding
20449;charming story
20453;Human Capital
20454;Human Capital Investment
20455;General Training
20456;Human Capital Theory
20457;Human Capital Approach
20478;litigation
20479;" software development"
20480;" conferences"
20481;" tech resources"
20482;" conference calendar"
20483;" it professional"
20484;it
20485;" wireless networks"
20486;" data management"
20487;tech resources
20488;resources, conference calendar, it professional, emerging technologies, internet security, data management, software development, wireless networks, it, tech resources, litigation, conferences
20489;wireless networks
20490;emerging technologies
20491;" litigation"
20492;resources
20493;conference calendar
20494;" internet security"
20495;conferences
20496;" it"
20497;data management
20498;" emerging technologies"
20499;it professional
20500;internet security
20506;effort
20507;rejoinder
20508;reward
20509;&
20510;attractiveness
20516;Influential Papers
20517;short essay
20518;favorite column
20519;SIGMOD Record
20520;subsequent research
20521;research paper
20522;long paragraph
20523;Ph.D. thesis
20524;ACM publication
20532;expression analysis / protein arrays / protein chips / review
20533;william hewlett ibm
20534;book review
20535;bacteriophage
20536;william aspray
20537;gender codes: why women are leaving computing
20538;and computers during the rise of u.s. cold war research
20539;calculating a natural world: scientists, engineers, and computers during the rise of u.s. cold war research, atushi akera, pluralism, memorable ideas of a computer school: the life and work of antonin svoboda, george j. klir
20540;atushi akera
20541;information use
20542;phage
20543;digital computing
20544;analog computing
20545;ridley scott
20546;calculating a natural world: scientists
20547;claude shannon
20548;bacterial infections
20549;ptt
20550;thomas j. misa
20551;prometheus
20552;memorable ideas of a computer school: the life and work of antonin svoboda
20553;hewlett-packard
20554;bacterial viruses
20555;multidrug resistance.
20556;david packard
20557;telecommunications
20558;james gleick
20559;pluralism
20560;programemrs
20561;2001: a space odyssey
20562;engineers
20563;the computer boys take over: computers
20564;history of technology
20565;france
20566;annals, book reviews
20567;history of information
20568;george j. klir
20569;nathan ensmenger
20570;internet communications
20571;a nd the politics of technical expertise
20572;history of computing
20576;twenty-fifth year commemorative articles
20584;Reference Models
20585;" Information Modeling"
20586;" Conceptual Modeling"
20587;" Research Methods"
20588;" Empirical Research"
20589;" State-of-the-Art"
20634;then it would follow that the properties would de- pend on human intervention
20635;"bound."" we cannot agree with the statement that the average properties of a composite depend on the mode of deformation at its boundaries. let us rephrase their remark: lg assert that the effective properties of a com- posite vary from experiment to experiment. if this were so"
20636;choice or whim. the above statements of lg follow from their at-
20640;existing code base
20641;disciplined approach
20655;rapsyn
20656;neuregulin
20657;pretectum
20658;toad
20659;nf-kb
20660;striatum
20661;tortuosity
20662;lateralisation
20663;dominance
20664;proling instrument
20665;basal lamina
20666;musk
20667;urethral stricture
20668;volume transmission
20669;prey catching
20670;neuromuscular junction
20671;extrasynaptic signalling
20672;indexical
20673;synapse
20674;agrin
20675;optic tectum
20676;pelvis
20677;alternative splicing
20678;reconstructive surgical procedures
20679;nucleus
20680;aria
20681;sea surface
20682;fractures
20683;current
20684;turbulence
20685;viscosity
20686;dystroglycan
20687;mathematical modelling
20704;cortical map pattern
20705;ocular dominance map pattern
20706;cortical map
20707;cortical map formation
20708;experimental data
20709;model map data
20710;model map
20711;experimental map pattern
20712;orientation map pattern
20713;ocular dominance map
20733;Gastric Bypass
20734;Biliopancreatic Diversion
20735;Gastric Remnant
20736;Hard Science
20737;Future Innovation
20750;role user testing
20751;motivational aide
20752;routeplanner
20753;iterative design technique
20754;locational data
20755;portable personal training
20792;Chronic Pelvic Pain
20793;Chronic Prostatitis
20794;Microbiome
20810;computational analysis
20811;aminoacids
20817;functional neuroimaging
20818;edited byb
20819;verbal behavior
20820;combining qualitative and quantitative research
20821;essential turing
20822;jeremy norman
20823;steven t. usdin
20824;m. turing
20825;david alan grier
20826;soviet silicon valley
20827;full review
20828;engineering communism
20829;functional neuroimaging analysis
20830;bernard cohen
20831;darren wershler-henry
20832;alan turing
20833;high tech
20834;turing text
20835;electronic brains
20836;life insurance
20837;reviews department
20838;life course research
20839;narrative identity
20840;david leavitt
20841;brain activity encode information
20842;stuart m. shieber
20843;christophe l
20844;modern life
20845;computer age
20846;pattern-based analysis
20847;jack copeland
20848;epistemology
20849;irene k. fischer
20850;event history analysis
20851;functional neuroimaging study
20852;pattern-based classification
20853;pattern-based classification analysis
20854;pattern-based classification approach
20855;silicon valley
20856;arthur porter
20857;pattern-based classifier
20858;narrative analysis
20859;fragmented history
20860;functional neuroimaging data
